Patient_ID	Tumor_Sample_Barcode	Chromosome	Start_Position	End_Position	CopyNumber	Major_CN	Minor_CN
PD53343	PD53343e_hum	chr3	130157531	142581013	4	2	2
PD53343	PD53343e_hum	chr3	142589849	178932985	4	2	2
PD53343	PD53343e_hum	chr3	178934754	187221403	4	2	2
PD53343	PD53343e_hum	chr3	187226460	194360963	5	5	0
PD53343	PD53343e_hum	chr3	194361171	195774150	4	2	2
PD53343	PD53343e_hum	chr3	195778965	195788578	3	2	1
PD53343	PD53343e_hum	chr3	195791459	198113542	4	2	2
PD53343	PD53343e_hum	chr4	13970	8606907	4	2	2
PD53343	PD53343e_hum	chr4	8611118	9748635	4	2	2
PD53343	PD53343e_hum	chr4	9754867	38658042	4	2	2
PD53343	PD53343e_hum	chr4	38697303	41106765	4	2	2
PD53343	PD53343e_hum	chr4	41109750	49061855	4	2	2
PD53343	PD53343e_hum	chr4	49102610	49149825	1	1	0
PD53343	PD53343e_hum	chr4	49157761	49711644	3	2	1
PD53343	PD53343e_hum	chr4	51819050	54636336	4	2	2
PD53343	PD53343e_hum	chr4	54649043	54846540	9	7	2
PD53343	PD53343e_hum	chr4	54867256	57048027	4	2	2
PD53343	PD53343e_hum	chr4	57048152	189370505	4	2	2
PD53343	PD53343e_hum	chr4	189370667	190179679	4	2	2
PD53343	PD53343e_hum	chr5	44595	488195	5	3	2
PD53343	PD53343e_hum	chr5	491711	795860	2	1	1
PD53343	PD53343e_hum	chr5	796106	1225561	2	2	0
PD53343	PD53343e_hum	chr5	1253629	3384089	6	4	2
PD53343	PD53343e_hum	chr5	3541792	4143885	2	2	0
PD53343	PD53343e_hum	chr5	4202431	12409478	7	5	2
PD53343	PD53343e_hum	chr5	12420667	13638374	13	11	2
PD53343	PD53343e_hum	chr5	13650357	16182832	6	4	2
PD53343	PD53343e_hum	chr5	16191860	17696095	12	10	2
PD53343	PD53343e_hum	chr5	17714559	30775251	7	5	2
PD53343	PD53343e_hum	chr5	30888410	32589176	8	6	2
PD53343	PD53343e_hum	chr5	32593211	34549979	8	6	2
PD53343	PD53343e_hum	chr5	34551604	37284624	7	5	2
PD53343	PD53343e_hum	chr5	37292137	37600256	3	3	0
PD53343	PD53343e_hum	chr5	37656989	45816754	8	6	2
PD53343	PD53343e_hum	chr5	49600535	49666191	1	1	0
PD53343	PD53343e_hum	chr5	50273780	132285738	4	2	2
PD53343	PD53343e_hum	chr5	132319864	140738676	4	2	2
PD53343	PD53343e_hum	chr5	140740569	170441662	4	2	2
PD53343	PD53343e_hum	chr5	170461445	181288546	4	2	2
PD53343	PD53343e_hum	chr6	160049	24294236	6	4	2
PD53343	PD53343e_hum	chr6	24301881	24876032	6	4	2
PD53343	PD53343e_hum	chr6	24885472	32485632	6	4	2
PD53343	PD53343e_hum	chr6	32521989	32584221	2	1	1
PD53343	PD53343e_hum	chr6	32618524	32758049	8	6	2
PD53343	PD53343e_hum	chr6	32758055	41594792	6	4	2
PD53343	PD53343e_hum	chr6	41601318	44285913	5	3	2
PD53343	PD53343e_hum	chr6	44286028	58414703	7	5	2
PD53343	PD53343e_hum	chr6	60281479	170737080	2	2	0
PD53343	PD53343e_hum	chr7	37991	413634	8	4	4
PD53343	PD53343e_hum	chr7	430570	1874423	9	6	3
PD53343	PD53343e_hum	chr7	1898148	3447782	8	4	4
PD53343	PD53343e_hum	chr7	3464299	5231042	3	3	0
PD53343	PD53343e_hum	chr7	5235906	5367749	6	3	3
PD53343	PD53343e_hum	chr7	5377790	5715275	3	3	0
PD53343	PD53343e_hum	chr7	5771669	5844304	8	4	4
PD53343	PD53343e_hum	chr7	5844356	6295555	12	9	3
PD53343	PD53343e_hum	chr7	6296610	6339547	3	3	0
PD53343	PD53343e_hum	chr7	6341188	6624672	6	3	3
PD53343	PD53343e_hum	chr7	6629829	6814881	8	6	2
PD53343	PD53343e_hum	chr7	6816709	8078014	4	4	0
PD53343	PD53343e_hum	chr7	8086564	9188464	10	5	5
PD53343	PD53343e_hum	chr7	9203449	9932900	18	13	5
PD53343	PD53343e_hum	chr7	9980229	11736422	10	5	5
PD53343	PD53343e_hum	chr7	11769292	19655571	5	5	0
PD53343	PD53343e_hum	chr7	19729671	20284691	6	3	3
PD53343	PD53343e_hum	chr7	20301113	25595781	8	4	4
PD53343	PD53343e_hum	chr7	25689798	34085808	4	4	0
PD53343	PD53343e_hum	chr7	34116625	34440733	10	5	5
PD53343	PD53343e_hum	chr7	34456679	43733636	4	4	0
PD53343	PD53343e_hum	chr7	43739295	45506163	3	3	0
PD53343	PD53343e_hum	chr7	45506489	51348465	4	4	0
PD53343	PD53343e_hum	chr7	51359693	55663523	8	4	4
PD53343	PD53343e_hum	chr7	55664346	56236892	6	3	3
PD53343	PD53343e_hum	chr7	56239941	58091518	8	4	4
PD53343	PD53343e_hum	chr7	60958177	76482518	5	3	2
PD53343	PD53343e_hum	chr7	76482677	77965746	6	4	2
PD53343	PD53343e_hum	chr7	77978887	97760213	7	5	2
PD53343	PD53343e_hum	chr7	97803453	100952148	5	3	2
PD53343	PD53343e_hum	chr7	100952233	100960738	5	4	1
PD53343	PD53343e_hum	chr7	100960849	102761678	4	3	1
PD53343	PD53343e_hum	chr7	102761800	108116065	6	4	2
PD53343	PD53343e_hum	chr7	108123256	128048098	7	5	2
PD53343	PD53343e_hum	chr7	128074439	138021675	6	4	2
PD53343	PD53343e_hum	chr7	138036858	141081188	5	3	2
PD53343	PD53343e_hum	chr7	141105849	152306956	6	4	2
PD53343	PD53343e_hum	chr7	152323834	152410518	7	6	1
PD53343	PD53343e_hum	chr7	152410761	159261057	6	4	2
PD53343	PD53343e_hum	chr8	213654	43500515	4	2	2
PD53343	PD53343e_hum	chr8	46033949	145003393	4	2	2
PD53343	PD53343e_hum	chr9	69434	214864	2	2	0
PD53343	PD53343e_hum	chr9	214908	33677434	2	2	0
PD53343	PD53343e_hum	chr9	33737204	39036749	4	2	2
PD53343	PD53343e_hum	chr9	39040778	42975633	4	2	2
PD53343	PD53343e_hum	chr9	43034215	64499877	4	3	1
PD53343	PD53343e_hum	chr9	64499878	96727038	4	2	2
PD53343	PD53343e_hum	chr9	96734675	98430157	8	6	2
PD53343	PD53343e_hum	chr9	98441699	127387481	4	2	2
PD53343	PD53343e_hum	chr9	127393052	137098027	4	2	2
PD53343	PD53343e_hum	chr9	137102167	137103590	6	5	1
PD53343	PD53343e_hum	chr9	137108423	138176464	4	2	2
PD53343	PD53343e_hum	chr10	47588	38383216	4	2	2
PD53343	PD53343e_hum	chr10	38392938	39114427	3	2	1
PD53343	PD53343e_hum	chr10	41860304	42075326	1	1	0
PD53343	PD53343e_hum	chr10	42079597	42279904	3	3	0
PD53343	PD53343e_hum	chr10	42279945	50407044	4	2	2
PD53343	PD53343e_hum	chr10	50444719	67663704	4	2	2
PD53343	PD53343e_hum	chr10	67691238	75422261	4	2	2
PD53343	PD53343e_hum	chr10	75427450	92052648	6	4	2
PD53343	PD53343e_hum	chr10	92063579	103936043	6	4	2
PD53343	PD53343e_hum	chr10	103963425	133622304	6	4	2
PD53343	PD53343e_hum	chr10	133622477	133787106	8	7	1
PD53343	PD53343e_hum	chr11	198665	997658	4	2	2
PD53343	PD53343e_hum	chr11	1016665	1099604	3	2	1
PD53343	PD53343e_hum	chr11	1099802	45527968	4	2	2
PD53343	PD53343e_hum	chr11	45572190	48166074	4	2	2
PD53343	PD53343e_hum	chr11	48175089	50553118	4	2	2
PD53343	PD53343e_hum	chr11	54591430	56700571	4	2	2
PD53343	PD53343e_hum	chr11	56700635	56705771	8	7	1
PD53343	PD53343e_hum	chr11	56740404	61125763	4	2	2
PD53343	PD53343e_hum	chr11	61132295	124250452	4	2	2
PD53343	PD53343e_hum	chr11	124261053	124274783	1	1	0
PD53343	PD53343e_hum	chr11	124309760	135064783	4	2	2
PD53343	PD53343e_hum	chr12	22477	5963983	6	4	2
PD53343	PD53343e_hum	chr12	5976347	31148954	6	4	2
PD53343	PD53343e_hum	chr12	31149101	34523014	5	3	2
PD53343	PD53343e_hum	chr12	37418138	48564304	6	4	2
PD53343	PD53343e_hum	chr12	48564603	51452306	5	3	2
PD53343	PD53343e_hum	chr12	51454016	55685300	6	4	2
PD53343	PD53343e_hum	chr12	55686364	57905021	6	4	2
PD53343	PD53343e_hum	chr12	57912314	92781055	7	5	2
PD53343	PD53343e_hum	chr12	92808950	108693967	6	4	2
PD53343	PD53343e_hum	chr12	108706008	119913497	5	3	2
PD53343	PD53343e_hum	chr12	119932124	123879894	4	3	1
PD53343	PD53343e_hum	chr12	123882564	133224747	6	4	2
PD53343	PD53343e_hum	chr13	18177561	18692949	4	2	2
PD53343	PD53343e_hum	chr13	18693149	94266448	4	2	2
PD53343	PD53343e_hum	chr13	94271239	114325598	4	2	2
PD53343	PD53343e_hum	chr14	16057734	16402218	3	2	1
PD53343	PD53343e_hum	chr14	18289828	19936577	4	3	1
PD53343	PD53343e_hum	chr14	19975490	21768531	4	2	2
PD53343	PD53343e_hum	chr14	21768947	22563269	6	3	3
PD53343	PD53343e_hum	chr14	22564876	24429149	4	2	2
PD53343	PD53343e_hum	chr14	24429352	34370353	4	2	2
PD53343	PD53343e_hum	chr14	34374273	35404361	4	2	2
PD53343	PD53343e_hum	chr14	35410243	78230223	4	2	2
PD53343	PD53343e_hum	chr14	78243701	88420988	4	2	2
PD53343	PD53343e_hum	chr14	88426135	105291681	4	2	2
PD53343	PD53343e_hum	chr14	105296300	105890320	4	2	2
PD53343	PD53343e_hum	chr14	105891116	106638951	4	2	2
PD53343	PD53343e_hum	chr14	106639148	106643616	11	10	1
PD53343	PD53343e_hum	chr14	106644803	106878743	4	2	2
PD53343	PD53343e_hum	chr15	19841981	20399094	3	2	1
PD53343	PD53343e_hum	chr15	20418570	40523082	4	2	2
PD53343	PD53343e_hum	chr15	40525281	88847343	4	2	2
PD53343	PD53343e_hum	chr15	88847821	101980762	4	2	2
PD53343	PD53343e_hum	chr16	11641	5170193	4	2	2
PD53343	PD53343e_hum	chr16	5172382	32903643	3	2	1
PD53343	PD53343e_hum	chr16	32918643	33958558	4	3	1
PD53343	PD53343e_hum	chr16	34064776	34573145	2	2	0
PD53343	PD53343e_hum	chr16	34573980	35599023	3	2	1
PD53343	PD53343e_hum	chr16	46386441	46437595	2	1	1
PD53343	PD53343e_hum	chr16	46455290	58998615	4	2	2
PD53343	PD53343e_hum	chr16	58999269	66438149	4	2	2
PD53343	PD53343e_hum	chr16	66443907	69444352	3	3	0
PD53343	PD53343e_hum	chr16	69446649	70680681	3	2	1
PD53343	PD53343e_hum	chr16	70692892	90075679	2	2	0
PD53343	PD53343e_hum	chr16	90083937	90106232	2	1	1
PD53343	PD53343e_hum	chr17	132172	21263659	3	2	1
PD53343	PD53343e_hum	chr17	21266324	21305037	4	2	2
PD53343	PD53343e_hum	chr17	21306610	21416556	7	6	1
PD53343	PD53343e_hum	chr17	21416596	25074523	4	4	0
PD53343	PD53343e_hum	chr17	25920162	26952458	2	2	0
PD53343	PD53343e_hum	chr17	26952542	40478855	4	2	2
PD53343	PD53343e_hum	chr17	40479645	41591022	4	2	2
PD53343	PD53343e_hum	chr17	41622908	43359210	4	2	2
PD53343	PD53343e_hum	chr17	43365037	43405469	3	3	0
PD53343	PD53343e_hum	chr17	43438614	45578558	4	2	2
PD53343	PD53343e_hum	chr17	45581412	45590873	4	3	1
PD53343	PD53343e_hum	chr17	45591449	46149614	4	2	2
PD53343	PD53343e_hum	chr17	46149820	46532132	3	2	1
PD53343	PD53343e_hum	chr17	46548981	51283030	4	2	2
PD53343	PD53343e_hum	chr17	51283148	83135542	4	2	2
PD53343	PD53343e_hum	chr18	47492	93641	5	3	2
PD53343	PD53343e_hum	chr18	108128	112320	4	3	1
PD53343	PD53343e_hum	chr18	117394	15350708	4	2	2
PD53343	PD53343e_hum	chr18	20941007	22161641	4	2	2
PD53343	PD53343e_hum	chr18	22171187	63727288	4	2	2
PD53343	PD53343e_hum	chr18	63782818	80250865	4	2	2
PD53343	PD53343e_hum	chr19	107329	876882	4	2	2
PD53343	PD53343e_hum	chr19	877808	879735	1	1	0
PD53343	PD53343e_hum	chr19	879743	21553986	3	2	1
PD53343	PD53343e_hum	chr19	21566498	21637850	4	3	1
PD53343	PD53343e_hum	chr19	21637961	24394239	4	2	2
PD53343	PD53343e_hum	chr19	27646333	32541404	4	2	2
PD53343	PD53343e_hum	chr19	32543792	44614267	3	2	1
PD53343	PD53343e_hum	chr19	44615398	54554402	3	2	1
PD53343	PD53343e_hum	chr19	54573977	54632735	4	3	1
PD53343	PD53343e_hum	chr19	54636791	56182807	4	2	2
PD53343	PD53343e_hum	chr19	56190954	58599150	4	2	2
PD53343	PD53343e_hum	chr20	87623	25773465	4	2	2
PD53343	PD53343e_hum	chr20	25773589	26168423	4	4	0
PD53343	PD53343e_hum	chr20	28559257	30838440	4	2	2
PD53343	PD53343e_hum	chr20	30838469	31248651	3	3	0
PD53343	PD53343e_hum	chr20	31259408	63490858	4	2	2
PD53343	PD53343e_hum	chr20	63493106	64327831	4	2	2
PD53343	PD53343e_hum	chr21	5034010	10372303	3	2	1
PD53343	PD53343e_hum	chr21	10372482	10434265	2	1	1
PD53343	PD53343e_hum	chr21	10437438	10739746	3	2	1
PD53343	PD53343e_hum	chr21	13000242	13079168	2	1	1
PD53343	PD53343e_hum	chr21	13113010	23558123	2	2	0
PD53343	PD53343e_hum	chr21	23643703	42568255	4	2	2
PD53343	PD53343e_hum	chr21	42579873	46661749	4	2	2
PD53343	PD53343e_hum	chr22	10679289	11582657	2	1	1
PD53343	PD53343e_hum	chr22	11584442	12797360	4	3	1
PD53343	PD53343e_hum	chr22	15342394	16254890	4	2	2
PD53343	PD53343e_hum	chr22	16397441	16433986	7	6	1
PD53343	PD53343e_hum	chr22	16433996	50744589	4	2	2
PD53343	PD53343e_hum	chr22	50744827	50808263	4	2	2
PD53343	PD53343e_hum	chrX	284193	3272256	2	2	0
PD53343	PD53343e_hum	chrX	3272523	57977737	2	2	0
PD53343	PD53343e_hum	chrX	63479271	155996516	2	2	0
PD53343	PD53343e_hum	chrY	11185998	56837187	1	1	0
PD53343	PD53343e_hum	chrY	56854825	56886905	5	3	2
PD53352	PD53352a_hum	chr1	61987	13178963	2	2	0
PD53352	PD53352a_hum	chr1	13224919	13246004	2	1	1
PD53352	PD53352a_hum	chr1	13318500	16497842	2	2	0
PD53352	PD53352a_hum	chr1	16508139	16947199	2	1	1
PD53352	PD53352a_hum	chr1	16948523	19193288	2	2	0
PD53352	PD53352a_hum	chr1	19198991	60097773	4	2	2
PD53352	PD53352a_hum	chr1	60844121	99582289	2	2	0
PD53352	PD53352a_hum	chr1	99686887	121429348	4	2	2
PD53352	PD53352a_hum	chr1	124421017	143449352	5	3	2
PD53352	PD53352a_hum	chr1	143542957	248918526	6	4	2
PD53352	PD53352a_hum	chr2	92388	90210631	2	2	0
PD53352	PD53352a_hum	chr2	90294392	91879850	2	1	1
PD53352	PD53352a_hum	chr2	94218795	97215530	2	2	0
PD53352	PD53352a_hum	chr2	97355418	157325299	2	2	0
PD53352	PD53352a_hum	chr2	157429789	242073780	4	2	2
PD53352	PD53352a_hum	chr3	197664	66535191	4	2	2
PD53352	PD53352a_hum	chr3	66546387	66743066	4	2	2
PD53352	PD53352a_hum	chr3	66770759	90507212	4	2	2
PD53352	PD53352a_hum	chr3	91445573	198120733	4	2	2
PD53352	PD53352a_hum	chr4	13995	8670121	4	2	2
PD53352	PD53352a_hum	chr4	8727246	15614233	4	2	2
PD53352	PD53352a_hum	chr4	15630605	17842406	2	2	0
PD53352	PD53352a_hum	chr4	17874545	49023748	4	2	2
PD53352	PD53352a_hum	chr4	49105407	49153253	1	1	0
PD53352	PD53352a_hum	chr4	49157695	49709464	4	2	2
PD53352	PD53352a_hum	chr4	51996084	53458824	13	11	2
PD53352	PD53352a_hum	chr4	53461068	54382751	7	5	2
PD53352	PD53352a_hum	chr4	54426224	55600567	10	8	2
PD53352	PD53352a_hum	chr4	55612203	55985529	12	11	1
PD53352	PD53352a_hum	chr4	56056873	61290697	8	6	2
PD53352	PD53352a_hum	chr4	61297825	65643476	14	12	2
PD53352	PD53352a_hum	chr4	66199556	67347532	2	2	0
PD53352	PD53352a_hum	chr4	67357284	67621525	4	2	2
PD53352	PD53352a_hum	chr4	67624301	68517713	2	2	0
PD53352	PD53352a_hum	chr4	68550838	81118853	4	2	2
PD53352	PD53352a_hum	chr4	81153910	132190757	2	2	0
PD53352	PD53352a_hum	chr4	132228055	153441498	4	2	2
PD53352	PD53352a_hum	chr4	153558278	153690364	2	2	0
PD53352	PD53352a_hum	chr4	153703504	165643265	4	2	2
PD53352	PD53352a_hum	chr4	165664675	167011358	1	1	0
PD53352	PD53352a_hum	chr4	167312824	190179746	4	2	2
PD53352	PD53352a_hum	chr5	110117	46206800	4	2	2
PD53352	PD53352a_hum	chr5	49599621	49659485	1	1	0
PD53352	PD53352a_hum	chr5	50399974	58976534	4	4	0
PD53352	PD53352a_hum	chr5	58988381	59221269	2	2	0
PD53352	PD53352a_hum	chr5	59780089	181288546	4	2	2
PD53352	PD53352a_hum	chr6	188598	356417	3	2	1
PD53352	PD53352a_hum	chr6	367243	21337552	4	4	0
PD53352	PD53352a_hum	chr6	21366943	21464559	11	10	1
PD53352	PD53352a_hum	chr6	21494183	28732312	4	4	0
PD53352	PD53352a_hum	chr6	28732723	28895963	4	4	0
PD53352	PD53352a_hum	chr6	28908732	29927086	4	4	0
PD53352	PD53352a_hum	chr6	29927214	29939038	1	1	0
PD53352	PD53352a_hum	chr6	29939767	31176652	4	4	0
PD53352	PD53352a_hum	chr6	31177330	31484494	1	1	0
PD53352	PD53352a_hum	chr6	31491216	31498770	4	4	0
PD53352	PD53352a_hum	chr6	31498818	42430607	4	4	0
PD53352	PD53352a_hum	chr6	42451456	42702589	4	4	0
PD53352	PD53352a_hum	chr6	42750492	56433241	4	4	0
PD53352	PD53352a_hum	chr6	56472240	56870038	6	4	2
PD53352	PD53352a_hum	chr6	56896584	58414644	4	2	2
PD53352	PD53352a_hum	chr6	60291702	170582405	4	2	2
PD53352	PD53352a_hum	chr7	35489	58100446	4	2	2
PD53352	PD53352a_hum	chr7	60958088	63633966	2	1	1
PD53352	PD53352a_hum	chr7	63642495	80671133	2	2	0
PD53352	PD53352a_hum	chr7	80922146	100951903	4	2	2
PD53352	PD53352a_hum	chr7	100951933	100965488	4	2	2
PD53352	PD53352a_hum	chr7	100965547	142303642	4	2	2
PD53352	PD53352a_hum	chr7	142308504	142309136	9	8	1
PD53352	PD53352a_hum	chr7	142313134	142670876	4	2	2
PD53352	PD53352a_hum	chr7	142716955	142773976	4	4	0
PD53352	PD53352a_hum	chr7	142791806	152379984	4	2	2
PD53352	PD53352a_hum	chr7	152380003	152416418	2	1	1
PD53352	PD53352a_hum	chr7	152418146	159177989	4	2	2
PD53352	PD53352a_hum	chr8	213370	43691375	4	2	2
PD53352	PD53352a_hum	chr8	45952307	145066761	4	2	2
PD53352	PD53352a_hum	chr9	117696	22393337	3	2	1
PD53352	PD53352a_hum	chr9	22540746	38917230	4	2	2
PD53352	PD53352a_hum	chr9	38977704	42795584	4	3	1
PD53352	PD53352a_hum	chr9	61221269	66813837	4	2	2
PD53352	PD53352a_hum	chr9	66813840	138217089	4	2	2
PD53352	PD53352a_hum	chr10	47864	38519093	5	3	2
PD53352	PD53352a_hum	chr10	38527690	39475690	6	3	3
PD53352	PD53352a_hum	chr10	39986485	42280157	2	1	1
PD53352	PD53352a_hum	chr10	42280230	133787106	3	2	1
PD53352	PD53352a_hum	chr11	209002	1011490	2	2	0
PD53352	PD53352a_hum	chr11	1016665	1017981	4	3	1
PD53352	PD53352a_hum	chr11	1018032	1090707	2	2	0
PD53352	PD53352a_hum	chr11	1096089	1099604	3	2	1
PD53352	PD53352a_hum	chr11	1102792	50339411	2	2	0
PD53352	PD53352a_hum	chr11	54683506	56612658	4	2	2
PD53352	PD53352a_hum	chr11	56700357	56700736	8	7	1
PD53352	PD53352a_hum	chr11	56700783	112194760	4	2	2
PD53352	PD53352a_hum	chr11	112200848	134986952	2	2	0
PD53352	PD53352a_hum	chr12	12233	60104	4	2	2
PD53352	PD53352a_hum	chr12	91502	23570685	4	2	2
PD53352	PD53352a_hum	chr12	23825266	25102100	1	1	0
PD53352	PD53352a_hum	chr12	25104495	34249489	4	2	2
PD53352	PD53352a_hum	chr12	37466151	76312887	4	2	2
PD53352	PD53352a_hum	chr12	76386702	77182244	2	2	0
PD53352	PD53352a_hum	chr12	77309523	93641633	4	2	2
PD53352	PD53352a_hum	chr12	93779906	94354777	1	1	0
PD53352	PD53352a_hum	chr12	94395580	133224730	4	2	2
PD53352	PD53352a_hum	chr13	18178016	18720061	4	4	0
PD53352	PD53352a_hum	chr13	18725483	62871168	4	4	0
PD53352	PD53352a_hum	chr13	63052503	63466306	4	2	2
PD53352	PD53352a_hum	chr13	63487225	114281989	4	4	0
PD53352	PD53352a_hum	chr14	16037128	16098268	9	5	4
PD53352	PD53352a_hum	chr14	18289828	19614484	4	3	1
PD53352	PD53352a_hum	chr14	19669018	59527137	4	2	2
PD53352	PD53352a_hum	chr14	59565278	89567969	2	2	0
PD53352	PD53352a_hum	chr14	89568943	89836652	2	2	0
PD53352	PD53352a_hum	chr14	89860343	106874896	2	2	0
PD53352	PD53352a_hum	chr15	19882294	27738490	4	2	2
PD53352	PD53352a_hum	chr15	27844776	28014907	1	1	0
PD53352	PD53352a_hum	chr15	28018250	40957270	4	2	2
PD53352	PD53352a_hum	chr15	40972085	46299850	2	2	0
PD53352	PD53352a_hum	chr15	46424455	47089678	4	2	2
PD53352	PD53352a_hum	chr15	47314314	47766732	1	1	0
PD53352	PD53352a_hum	chr15	47994157	99641556	4	2	2
PD53352	PD53352a_hum	chr15	99674730	100306586	2	2	0
PD53352	PD53352a_hum	chr15	100349291	101870547	4	4	0
PD53352	PD53352a_hum	chr16	55325	1224718	4	2	2
PD53352	PD53352a_hum	chr16	1227609	1256972	5	4	1
PD53352	PD53352a_hum	chr16	1258297	33989597	4	2	2
PD53352	PD53352a_hum	chr16	34099259	34163177	4	4	0
PD53352	PD53352a_hum	chr16	34163345	34595573	2	1	1
PD53352	PD53352a_hum	chr16	34691446	35643886	1	1	0
PD53352	PD53352a_hum	chr16	46386441	46401482	3	2	1
PD53352	PD53352a_hum	chr16	46401545	50608290	2	2	0
PD53352	PD53352a_hum	chr16	50668131	50807573	4	2	2
PD53352	PD53352a_hum	chr16	51117022	67003151	2	2	0
PD53352	PD53352a_hum	chr16	67058445	68766041	9	7	2
PD53352	PD53352a_hum	chr16	68766853	69655864	4	2	2
PD53352	PD53352a_hum	chr16	69679216	70126770	2	2	0
PD53352	PD53352a_hum	chr16	70127110	70166290	2	1	1
PD53352	PD53352a_hum	chr16	70193806	70646947	2	2	0
PD53352	PD53352a_hum	chr16	70655284	71230620	6	3	3
PD53352	PD53352a_hum	chr16	71283664	77326122	2	2	0
PD53352	PD53352a_hum	chr16	77355865	78805508	4	2	2
PD53352	PD53352a_hum	chr16	78881323	90067852	2	2	0
PD53352	PD53352a_hum	chr17	137637	1230558	4	2	2
PD53352	PD53352a_hum	chr17	1240054	1248722	4	2	2
PD53352	PD53352a_hum	chr17	1249947	21290834	4	2	2
PD53352	PD53352a_hum	chr17	21290899	22145700	4	2	2
PD53352	PD53352a_hum	chr17	22145762	24421526	4	3	1
PD53352	PD53352a_hum	chr17	26604082	83158753	4	2	2
PD53352	PD53352a_hum	chr18	49639	110425	5	4	1
PD53352	PD53352a_hum	chr18	118580	3486138	4	2	2
PD53352	PD53352a_hum	chr18	3489398	3550524	5	4	1
PD53352	PD53352a_hum	chr18	3576817	15350568	4	2	2
PD53352	PD53352a_hum	chr18	20953676	80250865	4	2	2
PD53352	PD53352a_hum	chr19	278962	24175288	4	2	2
PD53352	PD53352a_hum	chr19	27832088	39877880	4	2	2
PD53352	PD53352a_hum	chr19	39879009	39898556	4	2	2
PD53352	PD53352a_hum	chr19	39899584	54573933	4	2	2
PD53352	PD53352a_hum	chr19	54573977	54632090	5	4	1
PD53352	PD53352a_hum	chr19	54632735	58577684	4	2	2
PD53352	PD53352a_hum	chr20	96321	25773537	4	2	2
PD53352	PD53352a_hum	chr20	25773589	26168423	4	2	2
PD53352	PD53352a_hum	chr20	28559767	30828121	4	2	2
PD53352	PD53352a_hum	chr20	30828194	31244855	3	3	0
PD53352	PD53352a_hum	chr20	31440129	64281506	4	2	2
PD53352	PD53352a_hum	chr21	5032028	10737112	3	2	1
PD53352	PD53352a_hum	chr21	13000304	41108171	4	2	2
PD53352	PD53352a_hum	chr21	41246125	46692843	2	2	0
PD53352	PD53352a_hum	chr22	10679605	12801469	4	2	2
PD53352	PD53352a_hum	chr22	15562384	16579817	4	2	2
PD53352	PD53352a_hum	chr22	16582640	50782420	4	2	2
PD53352	PD53352a_hum	chrX	260275	57918804	4	2	2
PD53352	PD53352a_hum	chrX	62594715	155961083	4	2	2
PD53352	PD53352a_hum	chrX	155985299	155997868	6	5	1
PD53352	PD53352a_hum	chrY	11113628	56837148	2	2	0
PD53352	PD53352a_hum	chrY	56854907	56884113	4	3	1
